,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Staff/ProjectApplicant Presentations Text,Agenda Text,Action Minutes Text,Documents ReceivedAfter Published Agenda Text,Official Minutes Text,Video Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Staff/ProjectApplicant Presentations URL,Agenda URL,Action Minutes URL,Documents ReceivedAfter Published Agenda URL,Official Minutes URL,Video URL
82,Council Budget and Finance Committee,2/22/2017,,4:00 PM,"City Hall, Conference Room 4A",Meeting details,Not available,Agenda,Action Minutes,Not available,Official Minutes 02/22/17,Not available,DepartmentDetail.aspx?ID=31135&GUID=3D30F25C-B59C-41F3-821C-3B979C454041,,View.ashx?M=IC&ID=496313&GUID=8F7A87C1-7098-4B72-A5C7-D23D1F1D128B,,,MeetingDetail.aspx?ID=496313&GUID=8F7A87C1-7098-4B72-A5C7-D23D1F1D128B&Options=info&Search=,,View.ashx?M=A&ID=496313&GUID=8F7A87C1-7098-4B72-A5C7-D23D1F1D128B,View.ashx?M=M&ID=496313&GUID=8F7A87C1-7098-4B72-A5C7-D23D1F1D128B,,View.ashx?M=E3&ID=496313&GUID=8F7A87C1-7098-4B72-A5C7-D23D1F1D128B,
83,City Council,2/21/2017,,7:00 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes of 02/21/17,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=530955&GUID=10ABDA99-1F23-493A-929E-C39C664814CD,,,MeetingDetail.aspx?ID=530955&GUID=10ABDA99-1F23-493A-929E-C39C664814CD&Options=info&Search=,View.ashx?M=E1&ID=530955&GUID=10ABDA99-1F23-493A-929E-C39C664814CD,View.ashx?M=A&ID=530955&GUID=10ABDA99-1F23-493A-929E-C39C664814CD,View.ashx?M=M&ID=530955&GUID=10ABDA99-1F23-493A-929E-C39C664814CD,View.ashx?M=E2&ID=530955&GUID=10ABDA99-1F23-493A-929E-C39C664814CD,View.ashx?M=E3&ID=530955&GUID=10ABDA99-1F23-493A-929E-C39C664814CD,#
84,Downtown Specific Plan Task Force,2/16/2017,,6:00 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Summary Notes 2-16-17,Not available,Not available,Not available,DepartmentDetail.aspx?ID=34741&GUID=E55E48F7-2CD0-4FA3-874C-F8FAB2CAC313,,View.ashx?M=IC&ID=533506&GUID=E9C671F9-8275-42B2-A076-20EA71C7E45A,,,MeetingDetail.aspx?ID=533506&GUID=E9C671F9-8275-42B2-A076-20EA71C7E45A&Options=info&Search=,,View.ashx?M=A&ID=533506&GUID=E9C671F9-8275-42B2-A076-20EA71C7E45A,View.ashx?M=M&ID=533506&GUID=E9C671F9-8275-42B2-A076-20EA71C7E45A,,,
85,Community Services Commission,2/15/2017,,7:00 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33054&GUID=027C1AA2-CDED-402C-A698-AAD69F2E4027,,View.ashx?M=IC&ID=533384&GUID=A4A79E87-4C26-4FFF-8420-A9016B2C6C69,,,MeetingDetail.aspx?ID=533384&GUID=A4A79E87-4C26-4FFF-8420-A9016B2C6C69&Options=info&Search=,,View.ashx?M=A&ID=533384&GUID=A4A79E87-4C26-4FFF-8420-A9016B2C6C69,,,,
86,Ad Hoc Committee,2/15/2017,,4:00 PM,"City Hall, Conference Room 4B",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=34657&GUID=4942A63E-E14F-4CCC-9857-4CB22D2FA878,,View.ashx?M=IC&ID=534478&GUID=F1665453-917F-4B58-B27D-F1D33D72B0E3,,,MeetingDetail.aspx?ID=534478&GUID=F1665453-917F-4B58-B27D-F1D33D72B0E3&Options=info&Search=,,View.ashx?M=A&ID=534478&GUID=F1665453-917F-4B58-B27D-F1D33D72B0E3,,,,
87,Planning Commission,2/9/2017,,7:00 PM,Council Chambers,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30859&GUID=61527508-1071-493D-93C4-0CCF21DD457A,,View.ashx?M=IC&ID=531391&GUID=BA953AA5-625A-4C1E-9FA6-C4175E11954E,,,MeetingDetail.aspx?ID=531391&GUID=BA953AA5-625A-4C1E-9FA6-C4175E11954E&Options=info&Search=,,View.ashx?M=A&ID=531391&GUID=BA953AA5-625A-4C1E-9FA6-C4175E11954E,,,,
88,City Council,2/7/2017,,7:00 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes of 02/07/17,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=525851&GUID=D3BA6EC7-E913-43D3-AE54-F649307782E2,,,MeetingDetail.aspx?ID=525851&GUID=D3BA6EC7-E913-43D3-AE54-F649307782E2&Options=info&Search=,View.ashx?M=E1&ID=525851&GUID=D3BA6EC7-E913-43D3-AE54-F649307782E2,View.ashx?M=A&ID=525851&GUID=D3BA6EC7-E913-43D3-AE54-F649307782E2,View.ashx?M=M&ID=525851&GUID=D3BA6EC7-E913-43D3-AE54-F649307782E2,View.ashx?M=E2&ID=525851&GUID=D3BA6EC7-E913-43D3-AE54-F649307782E2,View.ashx?M=E3&ID=525851&GUID=D3BA6EC7-E913-43D3-AE54-F649307782E2,#
89,City Council,2/7/2017,,5:00 PM,Conference Room 2B,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=531900&GUID=EB252713-6027-4679-A950-8798F2BF39C6,,,MeetingDetail.aspx?ID=531900&GUID=EB252713-6027-4679-A950-8798F2BF39C6&Options=info&Search=,,View.ashx?M=A&ID=531900&GUID=EB252713-6027-4679-A950-8798F2BF39C6,,,,
90,Hayward Youth Commission,2/6/2017,,6:30 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33056&GUID=D660942B-319D-4F74-B151-0D665E19B3C4,,View.ashx?M=IC&ID=516575&GUID=4F72E00C-144A-44B9-8DC0-C1B376470883,,,MeetingDetail.aspx?ID=516575&GUID=4F72E00C-144A-44B9-8DC0-C1B376470883&Options=info&Search=,,View.ashx?M=A&ID=516575&GUID=4F72E00C-144A-44B9-8DC0-C1B376470883,,,,
91,Council Economic Development Committee,2/6/2017,,4:00 PM,"City Hall, Conference Room 2A",Meeting details,CEDC Feb 2017 Presentation(s),Agenda,Action Minutes,Not available,Minutes of 2/6/17,Not available,DepartmentDetail.aspx?ID=31136&GUID=E5BC18DD-432F-4701-80DE-9F600848D689,,View.ashx?M=IC&ID=521956&GUID=75F2F91C-8676-4AE6-8BA3-928993838840,,,MeetingDetail.aspx?ID=521956&GUID=75F2F91C-8676-4AE6-8BA3-928993838840&Options=info&Search=,View.ashx?M=E1&ID=521956&GUID=75F2F91C-8676-4AE6-8BA3-928993838840,View.ashx?M=A&ID=521956&GUID=75F2F91C-8676-4AE6-8BA3-928993838840,View.ashx?M=M&ID=521956&GUID=75F2F91C-8676-4AE6-8BA3-928993838840,,View.ashx?M=E3&ID=521956&GUID=75F2F91C-8676-4AE6-8BA3-928993838840,
92,Council Technology Application Committee,2/2/2017,,4:30 PM,"City Hall, Conference Room 4A",Meeting details,Not available,Council Technology Application Committee Packet 2-2-17,Not available,Not available,Meeting Minutes of 2-2-17,Not available,DepartmentDetail.aspx?ID=31138&GUID=1FC3057C-2900-4BCC-AFBD-A4BFF25AB2B3,,View.ashx?M=IC&ID=529022&GUID=D1A04B6B-4683-45C0-A1A5-20867C320BD6,,,MeetingDetail.aspx?ID=529022&GUID=D1A04B6B-4683-45C0-A1A5-20867C320BD6&Options=info&Search=,,View.ashx?M=A&ID=529022&GUID=D1A04B6B-4683-45C0-A1A5-20867C320BD6,,,View.ashx?M=E3&ID=529022&GUID=D1A04B6B-4683-45C0-A1A5-20867C320BD6,
93,City Council,1/31/2017,,6:30 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes of 01/31/17,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=525469&GUID=1872C77F-9B20-4235-BC91-7E4C3A5AFBC7,,,MeetingDetail.aspx?ID=525469&GUID=1872C77F-9B20-4235-BC91-7E4C3A5AFBC7&Options=info&Search=,View.ashx?M=E1&ID=525469&GUID=1872C77F-9B20-4235-BC91-7E4C3A5AFBC7,View.ashx?M=A&ID=525469&GUID=1872C77F-9B20-4235-BC91-7E4C3A5AFBC7,View.ashx?M=M&ID=525469&GUID=1872C77F-9B20-4235-BC91-7E4C3A5AFBC7,View.ashx?M=E2&ID=525469&GUID=1872C77F-9B20-4235-BC91-7E4C3A5AFBC7,View.ashx?M=E3&ID=525469&GUID=1872C77F-9B20-4235-BC91-7E4C3A5AFBC7,#
94,City Council,1/31/2017,,4:30 PM,Conference Room 2B,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=530944&GUID=6ACEBE8C-8700-4DEE-883C-DEEE423BB9A4,,,MeetingDetail.aspx?ID=530944&GUID=6ACEBE8C-8700-4DEE-883C-DEEE423BB9A4&Options=info&Search=,,View.ashx?M=A&ID=530944&GUID=6ACEBE8C-8700-4DEE-883C-DEEE423BB9A4,,,,
95,Keep Hayward Clean and Green Task Force,1/26/2017,,7:00 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Meeting Minutes 01-26-17,Not available,DepartmentDetail.aspx?ID=33059&GUID=8BFDFA33-85DF-4C86-9B6E-FEE23D471CB9,,View.ashx?M=IC&ID=529724&GUID=72B1ED3D-1D71-4105-BA41-E5E7DFA76CFC,,,MeetingDetail.aspx?ID=529724&GUID=72B1ED3D-1D71-4105-BA41-E5E7DFA76CFC&Options=info&Search=,,View.ashx?M=A&ID=529724&GUID=72B1ED3D-1D71-4105-BA41-E5E7DFA76CFC,,,View.ashx?M=E3&ID=529724&GUID=72B1ED3D-1D71-4105-BA41-E5E7DFA76CFC,
96,Planning Commission,1/26/2017,,7:00 PM,Council Chambers,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30859&GUID=61527508-1071-493D-93C4-0CCF21DD457A,,View.ashx?M=IC&ID=530710&GUID=405C5865-3DFC-4D33-99C5-C643079F20B2,,,MeetingDetail.aspx?ID=530710&GUID=405C5865-3DFC-4D33-99C5-C643079F20B2&Options=info&Search=,,View.ashx?M=A&ID=530710&GUID=405C5865-3DFC-4D33-99C5-C643079F20B2,,,,
97,Downtown Specific Plan Task Force,1/25/2017,,6:00 PM,"City Hall, Conference Room 2AWORKSHOP #1",Meeting details,Not available,Agenda,Not available,Public Workshop #1 Presentation,Not available,Not available,DepartmentDetail.aspx?ID=34741&GUID=E55E48F7-2CD0-4FA3-874C-F8FAB2CAC313,,View.ashx?M=IC&ID=531184&GUID=712B5C02-2A4E-46D2-8265-71DE934CF46D,,,MeetingDetail.aspx?ID=531184&GUID=712B5C02-2A4E-46D2-8265-71DE934CF46D&Options=info&Search=,,View.ashx?M=A&ID=531184&GUID=712B5C02-2A4E-46D2-8265-71DE934CF46D,,View.ashx?M=E2&ID=531184&GUID=712B5C02-2A4E-46D2-8265-71DE934CF46D,,
98,Council Budget and Finance Committee,1/25/2017,,4:00 PM,"City Hall, Conference Room 4A",Meeting details,Not available,Agenda,Action Minutes,Not available,Official Minutes 01/25/17,Not available,DepartmentDetail.aspx?ID=31135&GUID=3D30F25C-B59C-41F3-821C-3B979C454041,,View.ashx?M=IC&ID=496314&GUID=AB9F98DB-9D8E-49A1-8CE5-C8729DFECBA1,,,MeetingDetail.aspx?ID=496314&GUID=AB9F98DB-9D8E-49A1-8CE5-C8729DFECBA1&Options=info&Search=,,View.ashx?M=A&ID=496314&GUID=AB9F98DB-9D8E-49A1-8CE5-C8729DFECBA1,View.ashx?M=M&ID=496314&GUID=AB9F98DB-9D8E-49A1-8CE5-C8729DFECBA1,,View.ashx?M=E3&ID=496314&GUID=AB9F98DB-9D8E-49A1-8CE5-C8729DFECBA1,
99,Successor Agency Oversight Board,1/25/2017,,2:00 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=31139&GUID=DA07B5CE-970F-4167-9905-C0C12A596F36,,View.ashx?M=IC&ID=517289&GUID=6FB40514-8CAE-4B88-B92E-92245E0B9814,,,MeetingDetail.aspx?ID=517289&GUID=6FB40514-8CAE-4B88-B92E-92245E0B9814&Options=info&Search=,,View.ashx?M=A&ID=517289&GUID=6FB40514-8CAE-4B88-B92E-92245E0B9814,,,,
0,City Council,1/24/2017,,7:00 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes of 01/24/17,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=525468&GUID=F6500AFC-CA90-4BDD-8E80-BB3A38EEBB91,,,MeetingDetail.aspx?ID=525468&GUID=F6500AFC-CA90-4BDD-8E80-BB3A38EEBB91&Options=info&Search=,View.ashx?M=E1&ID=525468&GUID=F6500AFC-CA90-4BDD-8E80-BB3A38EEBB91,View.ashx?M=A&ID=525468&GUID=F6500AFC-CA90-4BDD-8E80-BB3A38EEBB91,View.ashx?M=M&ID=525468&GUID=F6500AFC-CA90-4BDD-8E80-BB3A38EEBB91,View.ashx?M=E2&ID=525468&GUID=F6500AFC-CA90-4BDD-8E80-BB3A38EEBB91,View.ashx?M=E3&ID=525468&GUID=F6500AFC-CA90-4BDD-8E80-BB3A38EEBB91,#
1,Library Commission,1/23/2017,,6:30 PM,Main Library - 835 C Street,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33057&GUID=133E297F-8B2C-4578-A626-492DA0286B8D,,View.ashx?M=IC&ID=529238&GUID=86DE9F13-F09F-4D3A-9C06-6384BD71EB93,,,MeetingDetail.aspx?ID=529238&GUID=86DE9F13-F09F-4D3A-9C06-6384BD71EB93&Options=info&Search=,,View.ashx?M=A&ID=529238&GUID=86DE9F13-F09F-4D3A-9C06-6384BD71EB93,,,,
2,Downtown Specific Plan Task Force,1/23/2017,,6:00 PM,"City Hall, Conference Room 1C",Meeting details,Not available,Agenda,2017-1-23 Meeting Minutes,Meeting #2 Presentation,Not available,Not available,DepartmentDetail.aspx?ID=34741&GUID=E55E48F7-2CD0-4FA3-874C-F8FAB2CAC313,,View.ashx?M=IC&ID=526158&GUID=805D060F-830E-4F74-A87A-61018D13F4D9,,,MeetingDetail.aspx?ID=526158&GUID=805D060F-830E-4F74-A87A-61018D13F4D9&Options=info&Search=,,View.ashx?M=A&ID=526158&GUID=805D060F-830E-4F74-A87A-61018D13F4D9,View.ashx?M=M&ID=526158&GUID=805D060F-830E-4F74-A87A-61018D13F4D9,View.ashx?M=E2&ID=526158&GUID=805D060F-830E-4F74-A87A-61018D13F4D9,,
3,Personnel Commission,1/19/2017,,5:30 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33058&GUID=71ACE8DB-7577-4F0D-BA3A-BB5A9B7CA70A,,View.ashx?M=IC&ID=524278&GUID=09DEE868-1A20-4E39-9AC3-1DBF40B2999C,,,MeetingDetail.aspx?ID=524278&GUID=09DEE868-1A20-4E39-9AC3-1DBF40B2999C&Options=info&Search=,,View.ashx?M=A&ID=524278&GUID=09DEE868-1A20-4E39-9AC3-1DBF40B2999C,,,,
4,South Hayward BART Access Authority,1/19/2017,,2:30 PM,"City of Hayward, 1st Floor, Conference Room 1C",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=32910&GUID=688F9414-1895-4C8A-BA85-9C82C6B4542F,,View.ashx?M=IC&ID=506655&GUID=85A7A983-8101-4F57-8F81-C4DB19FBDCE1,,,MeetingDetail.aspx?ID=506655&GUID=85A7A983-8101-4F57-8F81-C4DB19FBDCE1&Options=info&Search=,,View.ashx?M=A&ID=506655&GUID=85A7A983-8101-4F57-8F81-C4DB19FBDCE1,,,,
5,Community Services Commission,1/18/2017,,7:00 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33054&GUID=027C1AA2-CDED-402C-A698-AAD69F2E4027,,View.ashx?M=IC&ID=528599&GUID=A3397628-FCA5-4EEC-9C00-9D0F13D122AF,,,MeetingDetail.aspx?ID=528599&GUID=A3397628-FCA5-4EEC-9C00-9D0F13D122AF&Options=info&Search=,,View.ashx?M=A&ID=528599&GUID=A3397628-FCA5-4EEC-9C00-9D0F13D122AF,,,,
6,City Council,1/17/2017,,7:00 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes of 01/17/17,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=518743&GUID=36E385E8-EC2E-4C13-948D-FCCC78A871B3,,,MeetingDetail.aspx?ID=518743&GUID=36E385E8-EC2E-4C13-948D-FCCC78A871B3&Options=info&Search=,View.ashx?M=E1&ID=518743&GUID=36E385E8-EC2E-4C13-948D-FCCC78A871B3,View.ashx?M=A&ID=518743&GUID=36E385E8-EC2E-4C13-948D-FCCC78A871B3,View.ashx?M=M&ID=518743&GUID=36E385E8-EC2E-4C13-948D-FCCC78A871B3,View.ashx?M=E2&ID=518743&GUID=36E385E8-EC2E-4C13-948D-FCCC78A871B3,View.ashx?M=E3&ID=518743&GUID=36E385E8-EC2E-4C13-948D-FCCC78A871B3,#
7,City Council,1/17/2017,,6:00 PM,Conference Room 2B,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=527331&GUID=BEE48A0E-01E0-4AC6-9EEB-6132FE5C29F7,,,MeetingDetail.aspx?ID=527331&GUID=BEE48A0E-01E0-4AC6-9EEB-6132FE5C29F7&Options=info&Search=,,View.ashx?M=A&ID=527331&GUID=BEE48A0E-01E0-4AC6-9EEB-6132FE5C29F7,,,,
8,Planning Commission,1/12/2017,,7:00 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Items Received After Published Agenda,Minutes of 01/12/17,Video,DepartmentDetail.aspx?ID=30859&GUID=61527508-1071-493D-93C4-0CCF21DD457A,,View.ashx?M=IC&ID=525464&GUID=997C8648-1F70-465F-94BC-8CA67F1E4D5C,,,MeetingDetail.aspx?ID=525464&GUID=997C8648-1F70-465F-94BC-8CA67F1E4D5C&Options=info&Search=,View.ashx?M=E1&ID=525464&GUID=997C8648-1F70-465F-94BC-8CA67F1E4D5C,View.ashx?M=A&ID=525464&GUID=997C8648-1F70-465F-94BC-8CA67F1E4D5C,View.ashx?M=M&ID=525464&GUID=997C8648-1F70-465F-94BC-8CA67F1E4D5C,View.ashx?M=E2&ID=525464&GUID=997C8648-1F70-465F-94BC-8CA67F1E4D5C,View.ashx?M=E3&ID=525464&GUID=997C8648-1F70-465F-94BC-8CA67F1E4D5C,#
9,Council Airport Committee,1/12/2017,,5:30 PM,"Airport Administration Building Meeting Room, 20301 Skywest, Drive, Hayward",Meeting details,Not available,Agenda,Not available,Not available,"Official Minutes, 1/12/17",Not available,DepartmentDetail.aspx?ID=30851&GUID=7CC84FC2-5C58-4A28-9B11-A0C05CF150BD,,View.ashx?M=IC&ID=525836&GUID=BE5BB4B2-F145-4D78-A375-B264CEE4A03A,,,MeetingDetail.aspx?ID=525836&GUID=BE5BB4B2-F145-4D78-A375-B264CEE4A03A&Options=info&Search=,,View.ashx?M=A&ID=525836&GUID=BE5BB4B2-F145-4D78-A375-B264CEE4A03A,,,View.ashx?M=E3&ID=525836&GUID=BE5BB4B2-F145-4D78-A375-B264CEE4A03A,
10,Personnel Commission,1/12/2017,,5:30 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33058&GUID=71ACE8DB-7577-4F0D-BA3A-BB5A9B7CA70A,,View.ashx?M=IC&ID=526717&GUID=353B5CA0-5D50-47FF-8E7A-FB8742A5EB8A,,,MeetingDetail.aspx?ID=526717&GUID=353B5CA0-5D50-47FF-8E7A-FB8742A5EB8A&Options=info&Search=,,View.ashx?M=A&ID=526717&GUID=353B5CA0-5D50-47FF-8E7A-FB8742A5EB8A,,,,
11,Hayward Area Shoreline Planning Agency,1/12/2017,,3:00 PM,"City Hall, Conference Room 1C",Meeting details,Not available,Agenda,Not available,Not available,Minutes 01.12.2017,Not available,DepartmentDetail.aspx?ID=33061&GUID=6CB67DE9-EFCF-46BF-B981-D6253A4BEE59,,View.ashx?M=IC&ID=525966&GUID=BC131D41-98C8-41D0-9CF8-B15320BCEFDD,,,MeetingDetail.aspx?ID=525966&GUID=BC131D41-98C8-41D0-9CF8-B15320BCEFDD&Options=info&Search=,,View.ashx?M=A&ID=525966&GUID=BC131D41-98C8-41D0-9CF8-B15320BCEFDD,,,View.ashx?M=E3&ID=525966&GUID=BC131D41-98C8-41D0-9CF8-B15320BCEFDD,
12,City Council,1/10/2017,,5:30 PM,Conference Room 2B,Meeting details,Not available,Agenda,Not available,Documents Received After Published Agenda,Minutes of 01/10/17,Not available,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=525992&GUID=D64E7688-73D7-49AF-A5C4-B6CCAE9383C1,,,MeetingDetail.aspx?ID=525992&GUID=D64E7688-73D7-49AF-A5C4-B6CCAE9383C1&Options=info&Search=,,View.ashx?M=A&ID=525992&GUID=D64E7688-73D7-49AF-A5C4-B6CCAE9383C1,,View.ashx?M=E2&ID=525992&GUID=D64E7688-73D7-49AF-A5C4-B6CCAE9383C1,View.ashx?M=E3&ID=525992&GUID=D64E7688-73D7-49AF-A5C4-B6CCAE9383C1,
13,Hayward Youth Commission,1/9/2017,,6:30 PM,"City Hall, Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33056&GUID=D660942B-319D-4F74-B151-0D665E19B3C4,,View.ashx?M=IC&ID=524214&GUID=E342BA04-D059-4003-8229-F6C618F82F2B,,,MeetingDetail.aspx?ID=524214&GUID=E342BA04-D059-4003-8229-F6C618F82F2B&Options=info&Search=,,View.ashx?M=A&ID=524214&GUID=E342BA04-D059-4003-8229-F6C618F82F2B,,,,
14,Council Sustainability Committee,1/9/2017,,4:30 PM,"City Hall, Conference Room 2A",Meeting details,Presentations,Agenda,Not available,Not available,Minutes of 01/09/17,Not available,DepartmentDetail.aspx?ID=31137&GUID=9F7A1574-CEE5-4561-9583-FA470B25A505,,View.ashx?M=IC&ID=517487&GUID=6E9E8BE0-0B35-4DC4-95BC-F957C1622342,,,MeetingDetail.aspx?ID=517487&GUID=6E9E8BE0-0B35-4DC4-95BC-F957C1622342&Options=info&Search=,View.ashx?M=E1&ID=517487&GUID=6E9E8BE0-0B35-4DC4-95BC-F957C1622342,View.ashx?M=A&ID=517487&GUID=6E9E8BE0-0B35-4DC4-95BC-F957C1622342,,,View.ashx?M=E3&ID=517487&GUID=6E9E8BE0-0B35-4DC4-95BC-F957C1622342,
15,Downtown Business Improvement Area Advisory Board,1/4/2017,,8:00 AM,"City Hall, Conference Room 2A",Meeting details,Not available,Cancelation Notice,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33055&GUID=A309609C-A82B-47D4-BB03-A5F601CDD0C8,,View.ashx?M=IC&ID=521961&GUID=01A9980A-76D2-4B17-B650-1D16876D8FC4,,,MeetingDetail.aspx?ID=521961&GUID=01A9980A-76D2-4B17-B650-1D16876D8FC4&Options=info&Search=,,View.ashx?M=A&ID=521961&GUID=01A9980A-76D2-4B17-B650-1D16876D8FC4,,,,
16,City Council,1/3/2017,,7:00 PM,Council Chambers,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=524533&GUID=85FAE36C-D4D5-498C-999C-5FEC1E65FBAE,,,MeetingDetail.aspx?ID=524533&GUID=85FAE36C-D4D5-498C-999C-5FEC1E65FBAE&Options=info&Search=,,View.ashx?M=A&ID=524533&GUID=85FAE36C-D4D5-498C-999C-5FEC1E65FBAE,,,,
17,Council Economic Development Committee,1/2/2017,,4:00 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=31136&GUID=E5BC18DD-432F-4701-80DE-9F600848D689,,View.ashx?M=IC&ID=521955&GUID=DD13E577-4CBC-48D3-90DC-17EDA86D3DE1,,,MeetingDetail.aspx?ID=521955&GUID=DD13E577-4CBC-48D3-90DC-17EDA86D3DE1&Options=info&Search=,,View.ashx?M=A&ID=521955&GUID=DD13E577-4CBC-48D3-90DC-17EDA86D3DE1,,,,
18,Council Budget and Finance Committee,12/28/2016,,4:00 PM,"City Hall, Conference Room 4A",Meeting details,Not available,Agenda,Action Minutes,Not available,Official Minutes 12/28/16,Not available,DepartmentDetail.aspx?ID=31135&GUID=3D30F25C-B59C-41F3-821C-3B979C454041,,View.ashx?M=IC&ID=496310&GUID=D56C92A6-371B-4D4D-9D5B-BDC8C4A98A2E,,,MeetingDetail.aspx?ID=496310&GUID=D56C92A6-371B-4D4D-9D5B-BDC8C4A98A2E&Options=info&Search=,,View.ashx?M=A&ID=496310&GUID=D56C92A6-371B-4D4D-9D5B-BDC8C4A98A2E,View.ashx?M=M&ID=496310&GUID=D56C92A6-371B-4D4D-9D5B-BDC8C4A98A2E,,View.ashx?M=E3&ID=496310&GUID=D56C92A6-371B-4D4D-9D5B-BDC8C4A98A2E,
19,City Council,12/27/2016,,7:00 PM,Council Chambers,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=524532&GUID=87B77E4C-D6BB-4E72-BBB0-ACD0A9CD0A29,,,MeetingDetail.aspx?ID=524532&GUID=87B77E4C-D6BB-4E72-BBB0-ACD0A9CD0A29&Options=info&Search=,,View.ashx?M=A&ID=524532&GUID=87B77E4C-D6BB-4E72-BBB0-ACD0A9CD0A29,,,,
20,Community Services Commission,12/21/2016,,7:00 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33054&GUID=027C1AA2-CDED-402C-A698-AAD69F2E4027,,View.ashx?M=IC&ID=521145&GUID=495870CB-7708-47A3-B2CE-3AB0D7FF3C1A,,,MeetingDetail.aspx?ID=521145&GUID=495870CB-7708-47A3-B2CE-3AB0D7FF3C1A&Options=info&Search=,,View.ashx?M=A&ID=521145&GUID=495870CB-7708-47A3-B2CE-3AB0D7FF3C1A,,,,
